lead_id,created_at,vertical,traffic_source,sub_id,state,cpl,status,buyer,sold_price,return_reason
L002755,2026-06-16 12:58,roofing,google,g_02,MI,29.35,sold,BuyerA,35.53,
L002756,2026-06-16 17:06,roofing,facebook,fb_02,FL,25.16,sold,BuyerC,51.82,
L002757,2026-06-16 16:37,roofing,google,g_01,FL,25.69,sold,BuyerC,53.04,
L002758,2026-06-16 15:03,windows,google,g_02,TN,34.4,sold,BuyerB,28.09,
L002759,2026-06-16 20:20,windows,google,g_01,GA,29.2,sold,BuyerB,28.12,
L002760,2026-06-16 19:13,roofing,google,g_04,GA,31.4,sold,BuyerD,35.03,
L002761,2026-06-16 13:26,roofing,facebook,fb_02,TX,19.15,sold,BuyerD,29.65,
L002762,2026-06-16 10:47,roofing,facebook,fb_08,FL,20.91,sold,BuyerA,34.88,
L002763,2026-06-16 6:42,bathroom,google,g_03,TX,37.27,sold,BuyerB,42.85,
L002764,2026-06-16 8:54,windows,facebook,fb_04,NC,19.73,sold,BuyerB,30.02,
L002765,2026-06-16 17:11,roofing,facebook,fb_08,CA,28.93,sold,BuyerD,33.41,
L002766,2026-06-16 12:10,roofing,facebook,fb_06,SC,22.4,sold,BuyerD,32.56,
L002767,2026-06-16 10:55,bathroom,facebook,fb_01,AZ,28.93,sold,BuyerE,38.07,
L002768,2026-06-16 19:55,roofing,facebook,fb_04,OH,22.17,sold,BuyerA,38.54,
L002769,2026-06-16 14:41,bathroom,facebook,fb_07,NC,30.41,sold,BuyerE,38.91,
L002770,2026-06-16 11:16,roofing,facebook,fb_01,PA,20.53,sold,BuyerA,36.85,
L002771,2026-06-16 14:02,roofing,google,g_03,FL,29.9,sold,BuyerA,36.94,
L002772,2026-06-16 16:53,windows,google,g_04,IL,30.38,sold,BuyerB,29.56,
L002773,2026-06-16 13:10,roofing,facebook,fb_08,NY,18.47,sold,BuyerA,34.49,
L002774,2026-06-16 9:41,roofing,facebook,fb_03,IL,25.97,sold,BuyerA,37.11,
L002775,2026-06-16 14:25,roofing,facebook,fb_07,CA,19.77,sold,BuyerA,34.5,
L002776,2026-06-16 10:45,bathroom,google,g_03,FL,36.73,sold,BuyerE,39.92,
L002777,2026-06-16 8:25,roofing,native,nt_01,PA,22.22,sold,BuyerD,32.48,
L002778,2026-06-16 9:22,windows,google,g_01,SC,26.18,sold,BuyerB,26.58,
L002779,2026-06-16 8:46,bathroom,native,nt_01,ND,25.37,unsold,,,
L002780,2026-06-16 10:07,roofing,facebook,fb_03,TX,21.72,sold,BuyerD,32.28,
L002781,2026-06-16 17:02,bathroom,facebook,fb_08,AZ,31.46,sold,BuyerB,44.35,
L002782,2026-06-16 17:01,roofing,facebook,fb_07,GA,21.26,unsold,,,
L002783,2026-06-16 12:55,roofing,google,g_03,NY,30.23,unsold,,,
L002784,2026-06-17 11:13,windows,facebook,fb_05,PA,21.06,sold,BuyerF,28.37,
L002785,2026-06-17 21:47,windows,google,g_03,AZ,26.88,sold,BuyerB,30.07,
L002786,2026-06-17 13:52,windows,google,g_03,AZ,27.21,sold,BuyerB,29.15,
L002787,2026-06-17 15:12,windows,native,nt_02,CO,13.11,sold,BuyerB,27.19,
L002788,2026-06-17 16:24,windows,facebook,fb_05,TN,21.07,sold,BuyerB,27.08,
L002789,2026-06-17 21:40,roofing,facebook,fb_01,GA,23.36,unsold,,,
L002790,2026-06-17 9:11,bathroom,google,g_03,MI,42.02,sold,BuyerB,44.2,
L002791,2026-06-17 17:55,roofing,native,nt_01,OH,16.44,sold,BuyerA,38.95,
L002792,2026-06-17 12:49,roofing,facebook,fb_04,ID,23.96,sold,BuyerD,37.22,
L002793,2026-06-17 17:43,roofing,facebook,fb_04,FL,20.92,sold,BuyerC,50.79,
L002794,2026-06-17 13:21,roofing,google,g_01,FL,25.69,sold,BuyerC,52.91,
L002795,2026-06-17 13:00,roofing,facebook,fb_08,GA,23.65,sold,BuyerC,50.5,
L002796,2026-06-17 15:20,windows,google,g_03,TX,25.07,sold,BuyerB,27.43,
L002797,2026-06-17 16:19,bathroom,facebook,fb_02,NC,25.49,sold,BuyerB,46.03,
L002798,2026-06-17 15:01,windows,native,nt_01,GA,17.85,sold,BuyerB,27.05,
L002799,2026-06-17 23:50,roofing,google,g_02,NY,32.67,sold,BuyerD,32.68,
L002800,2026-06-17 15:29,windows,facebook,fb_03,TN,22.75,sold,BuyerB,28.31,
L002801,2026-06-17 11:16,windows,google,g_02,FL,26.16,sold,BuyerB,27.29,
L002802,2026-06-17 12:47,roofing,facebook,fb_07,OH,19.59,sold,BuyerA,40.16,
L002803,2026-06-17 13:27,bathroom,google,g_03,TN,34.16,sold,BuyerB,43.38,
L002804,2026-06-17 11:21,bathroom,facebook,fb_04,IL,23.88,sold,BuyerE,41.7,
L002805,2026-06-17 11:42,roofing,native,nt_01,NJ,17.8,sold,BuyerD,34.94,
L002806,2026-06-17 21:45,bathroom,facebook,fb_02,GA,28.91,sold,BuyerE,42.66,
L002807,2026-06-17 17:16,windows,facebook,fb_07,NJ,20.59,sold,BuyerB,26.65,
L002808,2026-06-17 12:19,roofing,facebook,fb_02,PA,18.44,sold,BuyerA,34.67,
L002809,2026-06-17 16:43,roofing,facebook,fb_05,CA,19.82,unsold,,,
L002810,2026-06-17 8:19,roofing,google,g_04,IN,30.4,sold,BuyerD,33.82,
L002811,2026-06-17 11:13,windows,google,g_04,SC,27.76,sold,BuyerB,29.1,
L002812,2026-06-17 14:55,windows,facebook,fb_01,CA,19.72,sold,BuyerB,26.62,
L002813,2026-06-17 11:23,bathroom,facebook,fb_01,CA,32.84,sold,BuyerE,41.94,
L002814,2026-06-17 15:40,bathroom,facebook,fb_04,NY,29.15,unsold,,,
L002815,2026-06-17 9:06,bathroom,facebook,fb_02,OH,30.69,returned,BuyerE,39.54,bad_number
L002816,2026-06-17 8:55,roofing,native,nt_02,IL,11.74,sold,BuyerA,35.29,
L002817,2026-06-17 16:29,windows,facebook,fb_01,IN,15.63,sold,BuyerB,30.33,
L002818,2026-06-17 12:18,roofing,facebook,fb_03,OH,18.62,sold,BuyerD,31.91,
L002819,2026-06-17 9:05,roofing,google,g_01,OH,27.83,sold,BuyerD,33.46,
L002820,2026-06-17 11:13,windows,facebook,fb_03,CA,18.79,returned,BuyerB,28.74,changed_mind
L002821,2026-06-17 23:18,windows,google,g_01,TX,28.32,sold,BuyerB,29.99,
L002822,2026-06-17 16:10,roofing,facebook,fb_08,NY,27.65,sold,BuyerA,34.29,
L002823,2026-06-17 6:39,roofing,facebook,fb_07,NC,23.87,sold,BuyerA,36.52,
L002824,2026-06-17 17:52,roofing,native,nt_01,NC,16.99,sold,BuyerA,33.16,
L002825,2026-06-17 7:24,windows,google,g_01,MO,23.7,sold,BuyerB,30.59,
L002826,2026-06-17 19:16,windows,facebook,fb_02,MO,19.04,returned,BuyerB,27.84,no_answer
L002827,2026-06-17 9:10,windows,facebook,fb_08,IL,17.99,sold,BuyerB,27.04,
L002828,2026-06-17 14:03,roofing,facebook,fb_08,FL,29,sold,BuyerC,53.94,
L002829,2026-06-17 15:59,windows,facebook,fb_03,ND,20.1,returned,BuyerB,26.99,bad_number
L002830,2026-06-17 14:21,windows,facebook,fb_03,GA,23.79,sold,BuyerB,27.81,
L002831,2026-06-17 14:51,bathroom,google,g_03,FL,35.32,sold,BuyerE,41.93,
L002832,2026-06-17 14:51,bathroom,google,g_04,WY,30.21,sold,BuyerE,35.9,
L002833,2026-06-17 17:49,bathroom,facebook,fb_06,PA,25.05,sold,BuyerE,38.82,
L002834,2026-06-17 7:39,roofing,facebook,fb_02,GA,22.52,sold,BuyerC,51.71,
L002835,2026-06-17 14:42,bathroom,facebook,fb_03,TX,29.82,unsold,,,
L002836,2026-06-17 16:17,roofing,facebook,fb_07,FL,20.44,sold,BuyerC,51.52,
L002837,2026-06-17 15:21,roofing,google,g_02,OH,25.3,sold,BuyerD,34.88,
L002838,2026-06-17 10:32,bathroom,facebook,fb_06,TN,25.61,sold,BuyerE,43.57,
L002839,2026-06-17 11:41,roofing,facebook,fb_04,GA,25.7,sold,BuyerA,37.83,
L002840,2026-06-17 20:43,roofing,facebook,fb_04,MI,21.25,sold,BuyerA,37.74,
L002841,2026-06-17 11:00,roofing,facebook,fb_05,NC,22.44,sold,BuyerA,36.77,
L002842,2026-06-17 17:14,bathroom,google,g_04,FL,33.88,sold,BuyerB,45.42,
L002843,2026-06-17 14:26,roofing,facebook,fb_05,TN,18.86,returned,BuyerD,32.96,bad_number
L002844,2026-06-17 15:19,roofing,facebook,fb_04,IN,19.34,sold,BuyerD,36.65,
L002845,2026-06-17 6:48,windows,facebook,fb_08,ID,19.43,unsold,,,
L002846,2026-06-17 20:44,bathroom,native,nt_02,FL,27.16,sold,BuyerE,42.61,
L002847,2026-06-17 16:33,windows,google,g_03,ID,22.53,sold,BuyerB,27.66,
L002848,2026-06-17 10:29,bathroom,native,nt_02,OH,19.01,sold,BuyerB,41.02,
L002849,2026-06-17 11:35,windows,facebook,fb_07,FL,17.66,sold,BuyerB,27.99,
L002850,2026-06-17 10:40,windows,facebook,fb_04,TN,19.26,sold,BuyerA,27.21,
L002851,2026-06-17 12:33,roofing,native,nt_01,GA,18.43,sold,BuyerA,36.02,
L002852,2026-06-17 11:48,windows,native,nt_01,NY,14.57,sold,BuyerB,28.5,
L002853,2026-06-17 10:22,windows,google,g_03,TX,30.87,sold,BuyerA,27.14,
L002854,2026-06-17 23:54,roofing,facebook,fb_06,AZ,20.62,sold,BuyerA,32.6,
L002855,2026-06-17 10:23,roofing,facebook,fb_01,GA,25.79,sold,BuyerC,49.61,
L002856,2026-06-17 10:22,roofing,native,nt_02,CA,21.6,sold,BuyerD,34.44,
L002857,2026-06-17 15:42,windows,facebook,fb_06,GA,19.24,sold,BuyerF,28.12,
L002858,2026-06-17 6:50,roofing,facebook,fb_04,MO,19.6,sold,BuyerA,35.67,
L002859,2026-06-17 15:52,windows,google,g_02,GA,28.24,sold,BuyerB,27.94,
L002860,2026-06-17 12:35,roofing,facebook,fb_01,IL,22.94,sold,BuyerA,39.89,
L002861,2026-06-17 16:31,windows,facebook,fb_01,SC,21.7,sold,BuyerB,27.84,
L002862,2026-06-17 18:08,roofing,facebook,fb_03,OH,23.73,sold,BuyerA,31.58,
L002863,2026-06-17 17:53,roofing,native,nt_02,FL,18.39,sold,BuyerC,50.12,
L002864,2026-06-17 16:08,windows,google,g_03,NC,20.44,returned,BuyerB,30.34,out_of_service_area
L002865,2026-06-17 16:45,bathroom,google,g_04,VA,32.89,sold,BuyerB,42.5,
L002866,2026-06-17 15:58,roofing,google,g_02,CA,31.31,sold,BuyerD,35.13,
L002867,2026-06-17 9:32,roofing,facebook,fb_05,CA,22.25,sold,BuyerD,32.21,
L002868,2026-06-17 6:02,bathroom,facebook,fb_06,TX,20.52,unsold,,,
L002869,2026-06-17 11:26,bathroom,facebook,fb_07,MI,28.31,unsold,,,
L002870,2026-06-17 12:17,roofing,facebook,fb_02,TX,24.96,sold,BuyerC,52.33,
L002871,2026-06-17 12:10,roofing,google,g_02,MO,27.38,sold,BuyerA,36.36,
L002872,2026-06-17 15:13,windows,google,g_04,NY,27.8,sold,BuyerB,28.91,
L002873,2026-06-17 12:55,windows,google,g_04,TX,24.01,returned,BuyerB,29.91,changed_mind
L002874,2026-06-17 14:44,windows,google,g_01,OH,33.35,sold,BuyerB,26.9,
L002875,2026-06-17 13:26,roofing,facebook,fb_07,NC,20.42,returned,BuyerA,42.61,changed_mind
L002876,2026-06-17 17:50,roofing,facebook,fb_07,TX,18.71,returned,BuyerC,54.66,duplicate
L002877,2026-06-17 18:37,roofing,google,g_04,GA,29.42,sold,BuyerC,49.51,
L002878,2026-06-17 6:45,roofing,google,g_03,VA,45.54,unsold,,,
L002879,2026-06-17 18:39,bathroom,google,g_03,NC,30.05,sold,BuyerB,42.61,
L002880,2026-06-17 17:28,roofing,google,g_03,FL,26.23,sold,BuyerC,52.73,
L002881,2026-06-17 18:09,windows,native,nt_01,TN,15.89,sold,BuyerB,27.84,
L002882,2026-06-17 12:34,roofing,facebook,fb_03,WY,23.34,sold,BuyerD,34.63,
L002883,2026-06-17 16:41,roofing,native,nt_01,TX,19.7,sold,BuyerC,52.97,
L002884,2026-06-17 8:18,windows,google,g_04,VA,26.64,sold,BuyerB,29.04,
L002885,2026-06-17 16:35,windows,facebook,fb_02,TX,16.96,sold,BuyerB,30.51,
L002886,2026-06-17 9:51,roofing,facebook,fb_08,AZ,20.81,sold,BuyerD,32.34,
L002887,2026-06-17 12:30,roofing,native,nt_02,MO,17.9,sold,BuyerA,34.78,
L002888,2026-06-17 10:45,bathroom,facebook,fb_05,NC,30.08,sold,BuyerE,37.57,
L002889,2026-06-17 13:32,roofing,facebook,fb_06,AZ,25.48,sold,BuyerD,30.66,
L002890,2026-06-17 19:37,roofing,facebook,fb_04,FL,24.67,sold,BuyerC,51.66,
L002891,2026-06-17 14:41,roofing,google,g_02,FL,28.61,sold,BuyerC,53.18,
L002892,2026-06-17 12:23,bathroom,facebook,fb_04,NC,28.46,sold,BuyerB,43.85,
L002893,2026-06-17 12:49,windows,google,g_02,TN,32.22,sold,BuyerB,28.56,
L002894,2026-06-17 10:58,roofing,facebook,fb_07,GA,20.99,sold,BuyerA,33.21,
L002895,2026-06-17 12:07,roofing,facebook,fb_04,TX,26.81,sold,BuyerD,31.54,
L002896,2026-06-17 20:51,bathroom,facebook,fb_01,NJ,27.36,sold,BuyerE,41.13,
L002897,2026-06-17 12:26,roofing,facebook,fb_04,TX,23.41,sold,BuyerD,32.02,
L002898,2026-06-17 14:46,roofing,facebook,fb_06,OH,22.07,sold,BuyerA,36.02,
L002899,2026-06-17 16:48,roofing,facebook,fb_03,TN,25.3,sold,BuyerD,34.26,
L002900,2026-06-17 17:36,bathroom,facebook,fb_01,PA,27.75,sold,BuyerB,43.66,
L002901,2026-06-17 13:44,roofing,google,g_03,CA,35.04,sold,BuyerA,36.97,
L002902,2026-06-17 13:19,roofing,google,g_02,TX,33.79,sold,BuyerD,32.68,
L002903,2026-06-17 14:37,roofing,facebook,fb_05,CO,22.36,sold,BuyerD,36.88,
L002904,2026-06-17 6:48,windows,facebook,fb_04,NC,23.58,returned,BuyerF,27.79,not_homeowner
L002905,2026-06-17 8:57,roofing,facebook,fb_01,CA,23.88,sold,BuyerD,34.92,
L002906,2026-06-17 14:50,windows,native,nt_01,OH,17.51,sold,BuyerB,30.15,
L002907,2026-06-17 9:41,bathroom,facebook,fb_01,IN,27.73,returned,BuyerE,38.49,duplicate
L002908,2026-06-17 21:43,roofing,facebook,fb_02,CO,20.87,sold,BuyerA,34.24,
L002909,2026-06-17 12:06,roofing,facebook,fb_05,TX,27,unsold,,,
L002910,2026-06-17 13:59,roofing,native,nt_01,FL,18.69,sold,BuyerD,35.04,
L002911,2026-06-17 14:03,roofing,native,nt_02,NY,17.29,returned,BuyerA,37.11,bad_number
L002912,2026-06-17 10:52,windows,google,g_03,OH,25.97,sold,BuyerB,27.73,
L002913,2026-06-17 6:42,bathroom,facebook,fb_05,WY,28.9,sold,BuyerB,42.59,
L002914,2026-06-17 11:45,bathroom,google,g_02,SC,31.93,sold,BuyerB,44.64,
L002915,2026-06-17 18:21,bathroom,google,g_01,FL,28.23,sold,BuyerB,46.25,
L002916,2026-06-17 17:12,windows,facebook,fb_08,GA,24.31,sold,BuyerF,29.34,
L002917,2026-06-17 12:15,roofing,facebook,fb_01,FL,23.31,sold,BuyerA,37.78,
L002918,2026-06-17 12:21,bathroom,facebook,fb_05,IL,28.95,returned,BuyerE,41.3,bad_number
L002919,2026-06-17 13:37,windows,facebook,fb_05,PA,19.05,sold,BuyerB,29.66,
L002920,2026-06-17 17:53,roofing,facebook,fb_03,IL,22.74,unsold,,,
L002921,2026-06-17 10:34,roofing,native,nt_02,IL,16.33,sold,BuyerA,38.26,
L002922,2026-06-17 13:43,roofing,google,g_04,GA,26.81,sold,BuyerD,33.94,
L002923,2026-06-17 11:39,bathroom,facebook,fb_02,NC,24.19,sold,BuyerE,41.97,
L002924,2026-06-17 12:36,roofing,google,g_03,FL,34.92,sold,BuyerA,39.48,
L002925,2026-06-17 9:30,bathroom,native,nt_01,TX,19.17,sold,BuyerE,42.31,
L002926,2026-06-17 14:22,roofing,google,g_03,NC,32.19,unsold,,,
L002927,2026-06-17 11:54,windows,facebook,fb_08,CA,20.48,sold,BuyerB,25.83,
L002928,2026-06-17 13:37,roofing,facebook,fb_04,MI,24.28,sold,BuyerA,33.92,
L002929,2026-06-17 7:24,roofing,facebook,fb_01,FL,22.79,sold,BuyerA,34.35,
L002930,2026-06-17 16:48,roofing,google,g_01,MO,40.42,sold,BuyerD,32,
L002931,2026-06-17 12:07,roofing,facebook,fb_05,MI,21.09,sold,BuyerA,38.05,
L002932,2026-06-17 17:40,windows,google,g_04,PA,28.79,sold,BuyerB,29.61,
L002933,2026-06-17 15:44,roofing,facebook,fb_03,TX,22.05,sold,BuyerA,33.37,
L002934,2026-06-17 9:56,bathroom,native,nt_01,CA,23.33,returned,BuyerB,44.46,out_of_service_area
L002935,2026-06-17 8:38,bathroom,facebook,fb_03,CA,24.94,returned,BuyerB,43.39,no_answer
L002936,2026-06-17 13:44,roofing,facebook,fb_06,SC,26.66,sold,BuyerD,33.83,
L002937,2026-06-17 16:59,roofing,google,g_03,GA,30.71,sold,BuyerA,32.76,
L002938,2026-06-17 6:24,roofing,native,nt_01,ID,21.56,sold,BuyerD,31.26,
L002939,2026-06-17 7:38,roofing,facebook,fb_03,NJ,26.57,sold,BuyerA,36.86,
L002940,2026-06-17 11:20,roofing,facebook,fb_08,IL,26.49,sold,BuyerA,31.59,
L002941,2026-06-17 18:15,roofing,facebook,fb_01,FL,21.38,sold,BuyerA,37.1,
L002942,2026-06-17 15:49,roofing,google,g_04,NY,30.88,sold,BuyerD,34.94,
L002943,2026-06-17 20:12,roofing,facebook,fb_01,FL,27.77,sold,BuyerA,33.2,
L002944,2026-06-17 18:50,bathroom,facebook,fb_01,AZ,26.76,sold,BuyerE,38.5,
L002945,2026-06-17 11:00,bathroom,facebook,fb_05,TX,25.27,returned,BuyerE,40.95,changed_mind
L002946,2026-06-17 16:54,windows,facebook,fb_05,TX,15.24,sold,BuyerB,27.65,
L002947,2026-06-17 10:14,bathroom,facebook,fb_06,NC,31.69,sold,BuyerB,47.91,
L002948,2026-06-17 8:50,roofing,google,g_03,CA,37.92,sold,BuyerD,35.89,
L002949,2026-06-17 11:30,bathroom,google,g_04,TN,35.22,sold,BuyerB,47.08,
L002950,2026-06-17 11:52,windows,facebook,fb_08,TX,22.76,sold,BuyerB,26.47,
L002951,2026-06-17 12:05,bathroom,facebook,fb_01,MO,27.28,sold,BuyerB,45.01,
L002952,2026-06-17 10:54,windows,facebook,fb_06,FL,25,unsold,,,
L002953,2026-06-17 14:02,roofing,facebook,fb_06,CA,23.26,sold,BuyerD,34.26,
L002954,2026-06-17 11:38,roofing,google,g_02,TX,27.89,sold,BuyerA,34.96,
L002955,2026-06-17 17:03,windows,facebook,fb_07,CA,18.43,returned,BuyerF,28.56,not_homeowner
L002956,2026-06-17 6:24,roofing,facebook,fb_02,OH,22.8,sold,BuyerD,33.48,
L002957,2026-06-17 18:16,windows,google,g_02,GA,29.96,sold,BuyerB,27.52,
L002958,2026-06-17 14:33,bathroom,facebook,fb_07,SC,31.18,sold,BuyerE,38.93,
L002959,2026-06-17 14:45,roofing,facebook,fb_02,MT,24.13,unsold,,,
L002960,2026-06-17 12:41,roofing,facebook,fb_07,PA,27.33,returned,BuyerD,34.74,bad_number
L002961,2026-06-17 12:48,windows,google,g_02,TX,28.6,sold,BuyerB,29.97,
L002962,2026-06-17 18:59,roofing,facebook,fb_01,PA,23.14,sold,BuyerA,37.41,
L002963,2026-06-17 18:31,roofing,facebook,fb_02,GA,22.47,sold,BuyerA,37.11,
L002964,2026-06-17 16:29,roofing,google,g_02,MO,28.37,unsold,,,
L002965,2026-06-17 16:10,windows,facebook,fb_01,IL,23.2,sold,BuyerB,28.65,
L002966,2026-06-17 11:32,windows,facebook,fb_08,CA,18.09,sold,BuyerF,29.01,
L002967,2026-06-17 13:57,bathroom,google,g_02,FL,31.55,unsold,,,
L002968,2026-06-17 15:17,roofing,facebook,fb_03,NY,19.1,returned,BuyerD,32.18,no_answer
L002969,2026-06-17 15:44,bathroom,facebook,fb_01,CA,25.38,sold,BuyerB,42.76,
L002970,2026-06-17 11:19,roofing,facebook,fb_03,VA,17.01,returned,BuyerD,36.57,changed_mind
L002971,2026-06-17 16:46,windows,facebook,fb_08,PA,17.26,sold,BuyerB,28.56,
L002972,2026-06-17 16:05,roofing,facebook,fb_04,TN,23.94,sold,BuyerA,37,
L002973,2026-06-17 18:48,roofing,google,g_01,CA,28.25,sold,BuyerD,32.51,
L002974,2026-06-17 12:45,roofing,facebook,fb_04,PA,23.03,returned,BuyerA,35.23,changed_mind
L002975,2026-06-17 14:34,roofing,facebook,fb_07,NC,20.17,sold,BuyerD,31.31,
L002976,2026-06-17 13:43,roofing,facebook,fb_05,NC,25.69,sold,BuyerD,36.99,
L002977,2026-06-17 16:09,windows,google,g_02,NC,26.14,sold,BuyerB,26.67,
L002978,2026-06-17 16:00,roofing,native,nt_02,VA,22.05,sold,BuyerA,39.05,
L002979,2026-06-17 19:31,windows,facebook,fb_08,IL,23.62,sold,BuyerB,30.97,
L002980,2026-06-17 8:27,windows,facebook,fb_03,FL,16.17,unsold,,,
L002981,2026-06-17 18:25,roofing,facebook,fb_06,CO,26.67,sold,BuyerD,32.14,
L002982,2026-06-17 19:04,roofing,facebook,fb_01,IL,18.02,sold,BuyerD,35.06,
L002983,2026-06-17 16:21,bathroom,google,g_04,TX,38.94,sold,BuyerE,42.18,
L002984,2026-06-17 10:16,roofing,native,nt_02,PA,20.3,sold,BuyerD,34.99,
L002985,2026-06-18 22:30,windows,facebook,fb_02,WY,19.93,sold,BuyerA,26.93,
L002986,2026-06-18 17:05,roofing,google,g_02,NC,26.34,sold,BuyerA,34.41,
L002987,2026-06-18 9:18,windows,facebook,fb_04,CA,24,sold,BuyerB,28.09,
L002988,2026-06-18 14:38,windows,facebook,fb_01,FL,19.68,sold,BuyerF,28.72,
L002989,2026-06-18 11:10,roofing,facebook,fb_08,CA,22.42,sold,BuyerA,34.97,
L002990,2026-06-18 17:51,roofing,facebook,fb_04,FL,25.19,sold,BuyerC,50.71,
L002991,2026-06-18 15:10,roofing,facebook,fb_04,NJ,21.86,sold,BuyerD,34.65,
L002992,2026-06-18 12:02,bathroom,native,nt_02,GA,21.16,unsold,,,
L002993,2026-06-18 7:12,roofing,facebook,fb_08,TX,26.56,sold,BuyerC,48.03,
L002994,2026-06-18 16:56,windows,google,g_02,GA,23.54,sold,BuyerB,27.95,
L002995,2026-06-18 14:49,roofing,facebook,fb_02,FL,26.52,returned,BuyerC,53.6,no_answer
L002996,2026-06-18 11:12,roofing,facebook,fb_05,SC,17.58,unsold,,,
L002997,2026-06-18 9:28,windows,facebook,fb_07,FL,25.17,sold,BuyerB,27.39,
L002998,2026-06-18 17:51,roofing,facebook,fb_05,NY,25.58,sold,BuyerA,39.96,
L002999,2026-06-18 11:39,roofing,google,g_01,IN,35.42,sold,BuyerD,34.85,
L003000,2026-06-18 11:32,roofing,facebook,fb_05,CA,19.49,sold,BuyerD,36.59,
L003001,2026-06-18 12:57,bathroom,facebook,fb_03,TX,25.09,sold,BuyerB,45,
L003002,2026-06-18 16:59,bathroom,google,g_04,MO,42.5,sold,BuyerB,45,
L003003,2026-06-18 23:57,roofing,facebook,fb_03,NJ,29.99,sold,BuyerD,37.59,
L003004,2026-06-18 11:34,windows,facebook,fb_07,OH,21.81,returned,BuyerB,30.65,not_homeowner
L003005,2026-06-18 17:11,bathroom,facebook,fb_01,FL,27.87,sold,BuyerB,43.28,
L003006,2026-06-18 21:18,roofing,google,g_01,TX,34.7,sold,BuyerC,52.75,
L003007,2026-06-18 17:48,windows,facebook,fb_08,CA,19.04,sold,BuyerB,30.1,
L003008,2026-06-18 11:46,roofing,native,nt_01,OH,17.82,unsold,,,
L003009,2026-06-18 11:31,bathroom,facebook,fb_05,NY,24.8,sold,BuyerB,44.76,
L003010,2026-06-18 8:14,windows,facebook,fb_04,CA,19.02,sold,BuyerF,26.83,
L003011,2026-06-18 12:08,roofing,facebook,fb_03,GA,19.4,sold,BuyerC,54.22,
L003012,2026-06-18 13:23,bathroom,google,g_02,FL,36.54,sold,BuyerE,39.49,
L003013,2026-06-18 15:43,bathroom,native,nt_01,PA,18.88,sold,BuyerB,42.38,
L003014,2026-06-18 7:34,roofing,facebook,fb_07,CA,17.75,unsold,,,
L003015,2026-06-18 8:15,windows,native,nt_01,IL,14.46,sold,BuyerF,27.72,
L003016,2026-06-18 14:10,roofing,facebook,fb_03,CA,22.13,sold,BuyerA,33.96,
L003017,2026-06-18 15:01,roofing,google,g_03,FL,32.16,sold,BuyerC,51.7,
L003018,2026-06-18 12:22,windows,facebook,fb_08,MT,19.64,unsold,,,
L003019,2026-06-18 9:15,bathroom,facebook,fb_02,FL,26.45,unsold,,,
L003020,2026-06-18 6:57,roofing,facebook,fb_06,SC,22.11,sold,BuyerA,37.52,
L003021,2026-06-18 19:49,windows,native,nt_01,FL,15.02,returned,BuyerB,26.77,duplicate
L003022,2026-06-18 15:29,roofing,facebook,fb_01,GA,24.23,sold,BuyerC,51.71,
L003023,2026-06-18 13:06,roofing,google,g_01,PA,38.25,returned,BuyerD,36.16,bad_number
L003024,2026-06-18 12:58,roofing,facebook,fb_06,TX,23.52,sold,BuyerC,53.15,
L003025,2026-06-18 14:21,bathroom,native,nt_02,TX,19.53,unsold,,,
L003026,2026-06-18 14:47,bathroom,native,nt_01,TX,20.47,sold,BuyerB,44.87,
L003027,2026-06-18 13:28,bathroom,facebook,fb_02,TX,26.98,sold,BuyerB,48.4,
L003028,2026-06-18 11:11,roofing,facebook,fb_02,OH,25.68,sold,BuyerA,40.51,
L003029,2026-06-18 11:39,windows,google,g_04,CA,25.75,sold,BuyerB,29.59,
L003030,2026-06-18 12:59,roofing,google,g_01,MI,31.13,sold,BuyerA,33.06,
L003031,2026-06-18 19:27,roofing,facebook,fb_03,NC,15.26,sold,BuyerA,33.19,
L003032,2026-06-18 16:57,bathroom,facebook,fb_04,PA,27.28,sold,BuyerE,40.37,
L003033,2026-06-18 20:44,roofing,facebook,fb_07,NC,27.25,sold,BuyerA,35.71,
L003034,2026-06-18 12:22,roofing,facebook,fb_01,FL,23.45,sold,BuyerC,51.09,
L003035,2026-06-18 8:09,roofing,google,g_04,FL,24.35,sold,BuyerC,51.01,
L003036,2026-06-18 11:21,bathroom,facebook,fb_01,IN,24.77,sold,BuyerB,45.28,
L003037,2026-06-18 6:19,windows,native,nt_02,NY,15.99,sold,BuyerB,29.52,
L003038,2026-06-18 14:34,bathroom,native,nt_02,FL,21,sold,BuyerE,41.55,
L003039,2026-06-18 15:58,bathroom,google,g_03,IL,39.19,sold,BuyerB,39.78,
L003040,2026-06-18 9:29,windows,facebook,fb_06,NY,21.15,sold,BuyerF,28.16,
L003041,2026-06-18 13:13,roofing,facebook,fb_01,OH,27.32,sold,BuyerD,33.76,
L003042,2026-06-18 10:56,roofing,facebook,fb_01,CO,19.06,sold,BuyerD,36.12,
L003043,2026-06-18 6:41,bathroom,google,g_04,CA,39.13,sold,BuyerB,40.57,
L003044,2026-06-18 13:24,roofing,facebook,fb_05,NY,19.72,returned,BuyerA,35.43,no_answer
L003045,2026-06-18 15:00,bathroom,facebook,fb_08,GA,27.34,sold,BuyerB,44.69,
L003046,2026-06-18 12:20,roofing,google,g_01,FL,29.87,sold,BuyerC,50.37,
